Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
1089830.txt	1	9.43	9.43	0.00	0.00	0.00	0.00	16.98	0.00	0.00	7.55	0.00	7.55	3.77	1.89	0.00	1.89	0.00	1.89	5.66	0.00	5.66	0.00	1.89	0.00	3.77	0.00	0.00	1.89	0.00	0.00
1090246.txt	1	6.50	0.81	5.69	1.63	0.81	0.00	3.25	0.00	0.00	0.00	0.00	12.20	2.44	0.00	0.81	4.07	0.81	5.69	4.88	0.81	0.00	2.44	0.00	2.44	2.44	0.00	0.00	0.81	0.00	0.00
1090280.txt	1	4.00	2.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	0.00	16.00	2.00	2.00	0.00	6.00	4.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1090386.txt	1	22.45	2.04	20.41	6.12	8.16	6.12	4.08	0.00	0.00	0.00	0.00	12.24	0.00	6.12	0.00	6.12	0.00	0.00	12.24	0.00	8.16	8.16	0.00	6.12	4.08	0.00	0.00	0.00	0.00	0.00
1090424.txt	1	4.26	2.84	1.42	0.00	0.00	1.42	0.71	0.00	0.00	0.00	0.00	6.38	0.71	0.00	0.71	2.13	0.00	2.84	8.51	0.00	1.42	7.80	0.00	0.00	9.22	0.00	0.71	3.55	0.00	0.00
1090628.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.90	2.90	0.00	2.90	0.00	5.80	0.00	0.00	1.45	1.45	4.35	1.45	10.14	2.90	0.00	5.80	1.45	0.00	4.35	0.00	0.00	2.90	0.00	0.00
1090675.txt	1	3.03	1.01	2.02	1.01	0.00	1.01	4.04	0.00	0.00	0.00	0.00	15.15	5.05	8.08	0.00	3.03	0.00	3.03	2.02	0.00	0.00	2.02	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00
1090697.txt	1	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	3.33	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1090918.txt	1	3.23	1.08	2.15	0.00	0.00	1.08	7.53	1.08	0.00	0.00	0.00	9.68	2.15	1.08	1.08	1.08	2.15	2.15	5.38	1.08	1.08	0.00	2.15	1.08	6.45	1.08	1.08	2.15	0.00	1.08
1091027.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	3.33	3.33	13.33	0.00	0.00	13.33	0.00	0.00	3.33	0.00	0.00
1091071.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	0.00	0.00	6.52	0.00	0.00	6.52	0.00	2.17	0.00	0.00	0.00
1091115.txt	1	7.32	0.00	7.32	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	7.32	4.88	2.44	0.00	2.44	0.00	0.00	7.32	0.00	4.88	2.44	2.44	2.44	0.00	0.00	0.00	0.00	0.00	0.00
1091195.txt	1	4.17	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	4.17	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1091232.txt	1	4.65	0.00	4.65	0.00	0.00	4.65	0.00	0.00	0.00	0.00	0.00	9.30	4.65	2.33	2.33	0.00	4.65	0.00	6.98	0.00	6.98	0.00	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00
1091293.txt	1	2.38	0.00	2.38	0.00	0.00	0.00	23.81	0.00	0.00	7.14	0.00	4.76	0.00	0.00	0.00	4.76	0.00	2.38	7.14	0.00	2.38	2.38	0.00	2.38	4.76	7.14	0.00	2.38	0.00	0.00
1091404.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.41	5.56	0.00	0.00	0.00	9.26	0.00	3.70	0.00	5.56	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00
1091405.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.26	5.56	0.00	1.85	0.00	9.26	1.85	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00	0.00
1091535.txt	1	4.55	2.27	2.27	0.00	0.00	0.00	6.82	0.00	0.00	0.00	0.00	9.09	2.27	0.00	0.00	4.55	0.00	2.27	6.82	2.27	0.00	0.00	2.27	2.27	0.00	0.00	0.00	0.00	0.00	0.00
1091632.txt	1	12.50	12.50	0.00	0.00	0.00	0.00	31.25	0.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1091674.txt	1	1.98	1.98	0.00	0.00	0.00	0.00	5.94	0.00	0.00	0.99	0.00	4.95	0.99	0.00	0.00	0.99	0.99	2.97	5.94	3.96	0.99	1.98	0.00	0.00	4.95	0.99	0.00	0.00	0.00	0.00
1091693.txt	1	7.69	7.69	0.00	0.00	0.00	0.00	5.77	5.77	0.00	1.92	1.92	7.69	1.92	5.77	1.92	1.92	0.00	0.00	9.62	1.92	3.85	1.92	1.92	0.00	1.92	1.92	1.92	0.00	0.00	1.92
1091772.txt	1	7.41	0.00	7.41	3.70	0.00	3.70	0.00	0.00	0.00	0.00	0.00	18.52	3.70	3.70	0.00	14.81	0.00	3.70	3.70	0.00	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00
1091805.txt	1	1.56	1.56	0.00	0.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00	7.81	3.12	1.56	0.00	1.56	1.56	1.56	6.25	1.56	1.56	3.12	0.00	0.00	0.00	3.12	0.00	3.12	3.12	0.00
1091807.txt	1	7.02	7.02	0.00	0.00	0.00	0.00	3.51	0.00	0.00	3.51	0.00	3.51	1.75	0.00	0.00	1.75	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	7.02	3.51	0.00	0.00	0.00
1091811.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.52	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.87	6.52	0.00	4.35	0.00	0.00	13.04	0.00	0.00	0.00	0.00	0.00
1092025.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00	3.23	0.00	3.23	0.00	0.00	3.23	0.00	0.00	0.00	0.00	12.90	3.23	0.00	0.00
1092039.txt	1	4.69	3.12	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	4.69	0.00	0.00	3.12	0.00	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00
1092120.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.54	0.00	0.00	3.85	0.00	11.54	0.00	0.00	7.69	7.69	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1092141.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.31	0.00	1.03	1.03	1.03	3.09	1.03	1.03	0.00	1.03	0.00	1.03	5.15	1.03	2.06	2.06	0.00	0.00	7.22	0.00	0.00	2.06	0.00	0.00
1092146.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.11	0.00	0.00	0.00	0.00	5.41	0.00	5.41	0.00	0.00	0.00	0.00	8.11	5.41	2.70	2.70	0.00	0.00	10.81	10.81	0.00	2.70	0.00	0.00
1092175.txt	1	2.70	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.81	0.00	2.70	0.00	5.41	0.00	5.41	2.70	0.00	2.70	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00
1092252.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	2.17	2.17	0.00	0.00	0.00	4.35	2.17	0.00	2.17	0.00	2.17	0.00	4.35	0.00	0.00	0.00	0.00	0.00
1092336.txt	1	11.69	11.69	0.00	0.00	0.00	0.00	22.08	1.30	0.00	0.00	0.00	15.58	3.90	2.60	3.90	0.00	1.30	3.90	9.09	2.60	3.90	2.60	3.90	0.00	2.60	1.30	2.60	0.00	0.00	0.00
1092339.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1092415.txt	1	5.56	0.00	3.70	0.00	1.85	0.00	18.52	3.70	0.00	5.56	0.00	9.26	1.85	0.00	0.00	1.85	1.85	3.70	9.26	1.85	0.00	7.41	0.00	0.00	3.70	1.85	1.85	0.00	0.00	3.70
1092453.txt	1	6.33	6.33	0.00	0.00	0.00	0.00	8.86	0.00	0.00	1.27	1.27	2.53	0.00	1.27	0.00	1.27	0.00	0.00	12.66	3.80	1.27	10.13	1.27	0.00	5.06	7.59	0.00	0.00	0.00	0.00
1092542.txt	1	10.78	10.78	0.00	0.00	0.00	0.00	8.82	0.00	0.00	3.92	0.00	7.84	0.00	0.98	0.98	2.94	0.00	2.94	4.90	1.96	2.94	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1092570.txt	1	2.56	2.56	0.00	0.00	0.00	0.00	5.13	0.00	0.00	2.56	0.00	7.69	0.00	0.00	0.00	2.56	2.56	5.13	2.56	0.00	2.56	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1092604.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	1.56	0.00	1.56	0.00	0.00	0.00	0.00	1.56	0.00	3.12	0.00	0.00	3.12	0.00	0.00	6.25	3.12	0.00	4.69	0.00	0.00
1092737.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.00	6.12	2.04	0.00	0.00	0.00	0.00	4.08	2.04	0.00	0.00	2.04	0.00	0.00	2.04	0.00	10.20	0.00	0.00	0.00
1092786.txt	1	2.27	2.27	0.00	0.00	0.00	0.00	4.55	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.27	2.27	0.00	0.00	0.00	0.00	0.00	11.36	0.00	0.00	0.00	0.00
1092808.txt	1	2.50	2.50	0.00	0.00	0.00	0.00	7.50	2.50	0.00	0.00	2.50	2.50	0.00	0.00	0.00	0.00	2.50	0.00	7.50	0.00	5.00	2.50	2.50	0.00	17.50	0.00	0.00	0.00	0.00	0.00
1092940.txt	1	5.88	5.88	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	14.71	14.71	0.00	0.00	0.00	0.00	0.00	17.65	0.00	8.82	11.76	2.94	0.00	8.82	5.88	0.00	0.00	5.88	0.00
1092978.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	4.55	0.00	6.82	4.55	2.27	0.00	0.00	0.00	0.00	2.27	0.00	2.27	2.27	0.00	0.00	6.82	2.27	0.00	0.00	0.00	0.00
1093149.txt	1	1.69	1.69	0.00	0.00	0.00	0.00	3.39	0.00	0.00	0.00	0.00	10.17	3.39	1.69	0.00	5.08	0.00	1.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1093161.txt	1	2.08	2.08	0.00	0.00	0.00	0.00	4.17	2.08	2.08	2.08	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	2.08	0.00	2.08	0.00	0.00	6.25	4.17	0.00	0.00	0.00	0.00
1093177.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.47	0.00	1.05	1.05	1.05	3.16	1.05	1.05	0.00	1.05	0.00	1.05	4.21	1.05	2.11	1.05	0.00	0.00	7.37	0.00	0.00	2.11	0.00	0.00
1093258.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.63	2.33	0.00	6.98	2.33	0.00	11.63	0.00	0.00	2.33	0.00	0.00
1093269.txt	1	12.50	12.50	0.00	0.00	0.00	0.00	4.17	0.00	0.00	2.08	0.00	10.42	6.25	2.08	0.00	2.08	0.00	2.08	2.08	0.00	0.00	0.00	0.00	2.08	4.17	0.00	0.00	0.00	0.00	0.00
1093279.txt	1	6.82	6.82	0.00	0.00	0.00	0.00	11.36	0.00	1.14	1.14	1.14	11.36	2.27	1.14	1.14	3.41	3.41	1.14	11.36	2.27	2.27	3.41	2.27	1.14	1.14	0.00	0.00	2.27	0.00	0.00
1093319.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00
1093413.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.06	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	6.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00
1093454.txt	1	3.45	1.72	1.72	0.00	1.72	0.00	20.69	0.00	1.72	3.45	0.00	1.72	1.72	0.00	0.00	0.00	0.00	0.00	10.34	6.90	1.72	1.72	0.00	0.00	1.72	5.17	1.72	0.00	0.00	0.00
1093455.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	1.92	0.00	1.92	0.00	0.00	1.92	5.77	1.92	3.85	0.00	0.00
1093623.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.67	0.00	1.67	0.00	0.00	3.33	0.00	1.67	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	1.67	6.67	0.00	0.00
1093650.txt	1	7.02	7.02	0.00	0.00	0.00	0.00	19.30	1.75	0.00	3.51	1.75	10.53	1.75	3.51	0.00	3.51	0.00	1.75	7.02	1.75	1.75	1.75	0.00	1.75	1.75	0.00	0.00	0.00	0.00	0.00
1093677.txt	1	4.00	0.00	4.00	0.00	0.00	4.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1093686.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.25	0.00	4.35	0.00	1.45	0.00	1.45	2.90	0.00	0.00	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1093698.txt	1	11.54	0.00	11.54	0.00	7.69	3.85	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	7.69	0.00	7.69	0.00	0.00	3.85	3.85	0.00	0.00	0.00	0.00	0.00
1093702.txt	1	2.27	2.27	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	2.27	0.00	2.27	0.00	0.00	0.00	0.00	4.55	0.00	0.00	4.55	0.00	0.00	22.73	0.00	0.00	2.27	0.00	0.00
1093732.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	4.55	0.00	0.00	0.00	4.55	0.00	4.55	0.00	0.00	0.00
1093757.txt	1	6.00	6.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	2.00	0.00	12.00	8.00	2.00	0.00	0.00	2.00	0.00	10.00	0.00	4.00	6.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00
1093759.txt	1	4.00	0.00	4.00	0.00	4.00	0.00	24.00	0.00	0.00	0.00	8.00	12.00	4.00	0.00	0.00	8.00	0.00	4.00	12.00	4.00	8.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1093769.txt	1	1.89	0.94	0.94	0.00	0.00	0.94	8.49	0.00	0.94	0.00	0.00	2.83	0.00	0.00	0.00	1.89	0.00	2.83	5.66	0.94	0.94	3.77	0.00	0.94	13.21	0.00	0.94	2.83	0.00	0.00
1093814.txt	1	3.53	2.35	1.18	1.18	0.00	0.00	5.88	0.00	0.00	1.18	0.00	4.71	2.35	1.18	0.00	1.18	0.00	0.00	4.71	3.53	0.00	0.00	1.18	0.00	0.00	1.18	0.00	2.35	0.00	0.00
1094027.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00
1094080.txt	1	6.06	6.06	0.00	0.00	0.00	0.00	6.06	3.03	0.00	0.00	0.00	7.58	0.00	0.00	0.00	6.06	0.00	1.52	3.03	1.52	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1094111.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00
1094179.txt	1	6.38	6.38	0.00	0.00	0.00	0.00	14.89	0.00	0.00	2.13	2.13	6.38	0.00	0.00	0.00	4.26	0.00	2.13	2.13	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1094203.txt	1	1.00	1.00	0.00	0.00	0.00	0.00	17.00	4.00	2.00	5.00	0.00	4.00	0.00	0.00	3.00	1.00	0.00	2.00	12.00	6.00	2.00	4.00	0.00	0.00	3.00	1.00	0.00	0.00	0.00	0.00
1094215.txt	1	1.89	0.00	1.89	1.89	1.89	0.00	11.32	5.66	0.00	5.66	0.00	16.98	5.66	3.77	0.00	7.55	0.00	1.89	1.89	0.00	0.00	1.89	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00
1094220.txt	1	4.92	3.28	1.64	0.00	0.00	0.00	6.56	1.64	1.64	1.64	0.00	8.20	1.64	0.00	1.64	3.28	1.64	0.00	4.92	1.64	0.00	3.28	0.00	0.00	0.00	1.64	0.00	1.64	0.00	0.00
1094334.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.41	1.47	0.00	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.94	0.00	1.47	1.47	0.00	0.00	2.94	0.00	0.00	0.00	0.00	0.00
1094653.txt	1	2.27	0.00	2.27	0.00	0.00	2.27	4.55	0.00	0.00	0.00	0.00	9.09	2.27	0.00	2.27	2.27	0.00	4.55	2.27	0.00	2.27	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00
1094985.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	20.83	8.33	4.17	0.00	8.33	0.00	4.17	8.33	0.00	0.00	8.33	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00
1094986.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	3.70	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	1.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1094989.txt	1	2.63	2.63	0.00	0.00	0.00	0.00	15.79	2.63	0.00	7.89	0.00	2.63	2.63	0.00	0.00	2.63	0.00	0.00	2.63	0.00	0.00	2.63	0.00	0.00	2.63	0.00	0.00	2.63	0.00	0.00
1094995.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.39	2.60	0.00	3.90	0.00	3.90	1.30	1.30	0.00	1.30	0.00	1.30	9.09	5.19	1.30	2.60	0.00	0.00	2.60	1.30	0.00	0.00	0.00	0.00
1095015.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	3.57	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	1.79	1.79	1.79	0.00	5.36	8.93	0.00	5.36	0.00	0.00
1095026.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.35	0.00	0.00	0.00	5.88	8.82	2.94	2.94	0.00	2.94	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095035.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095041.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095057.txt	1	4.76	4.76	0.00	0.00	0.00	0.00	8.57	0.00	0.00	0.00	0.00	15.24	1.90	0.00	2.86	5.71	0.95	5.71	3.81	0.95	0.95	0.95	1.90	0.00	2.86	0.95	0.00	0.00	0.00	0.00
1095058.txt	1	2.53	2.53	0.00	0.00	0.00	0.00	13.92	6.33	0.00	0.00	0.00	11.39	3.80	3.80	1.27	2.53	1.27	2.53	5.06	1.27	1.27	0.00	3.80	0.00	8.86	0.00	0.00	0.00	0.00	0.00
1095110.txt	1	2.13	2.13	0.00	0.00	0.00	0.00	10.64	1.06	0.00	3.19	0.00	3.19	1.06	0.00	0.00	2.13	0.00	0.00	6.38	2.13	2.13	2.13	2.13	0.00	4.26	5.32	1.06	0.00	0.00	2.13
1095130.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.16	0.00	0.00	0.00	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.16	4.08	0.00	4.08	0.00	0.00	0.00	4.08	0.00	0.00	0.00	0.00
1095141.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095153.txt	1	2.38	2.38	0.00	0.00	0.00	0.00	9.52	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	4.76	0.00	2.38	0.00	0.00	9.52	2.38	0.00	2.38	0.00	0.00
1095158.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.68	3.23	0.00	3.23	3.23	3.23	0.00	0.00	0.00	1.61	0.00	1.61	6.45	4.84	1.61	0.00	0.00	0.00	3.23	1.61	1.61	0.00	0.00	0.00
1095165.txt	1	3.77	1.89	1.89	0.00	0.00	1.89	22.64	3.77	3.77	1.89	5.66	9.43	0.00	0.00	3.77	1.89	0.00	3.77	11.32	9.43	1.89	0.00	0.00	0.00	1.89	0.00	0.00	1.89	0.00	0.00
1095170.txt	1	3.70	3.70	0.00	0.00	0.00	0.00	12.96	7.41	1.85	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	1.85	0.00	0.00	1.85	0.00	1.85	0.00	1.85	0.00	0.00	0.00
1095185.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095201.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.35	0.00	0.00	1.47	4.41	1.47	0.00	0.00	0.00	0.00	1.47	0.00	1.47	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095233.txt	1	9.52	9.52	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1095237.txt	1	4.76	4.76	0.00	0.00	0.00	0.00	11.11	3.17	0.00	6.35	1.59	3.17	1.59	1.59	0.00	0.00	0.00	0.00	19.05	6.35	6.35	9.52	3.17	0.00	7.94	3.17	6.35	0.00	0.00	0.00
1095248.txt	1	2.27	2.27	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.82	2.27	0.00	4.55	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00
1095262.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00
1095493.txt	1	3.12	1.56	0.00	0.00	0.00	0.00	15.62	4.69	0.00	4.69	3.12	6.25	3.12	0.00	0.00	0.00	1.56	1.56	6.25	1.56	0.00	1.56	1.56	1.56	12.50	3.12	4.69	6.25	0.00	0.00
1095527.txt	1	2.08	2.08	0.00	0.00	0.00	0.00	4.17	0.00	0.00	2.08	0.00	4.17	0.00	4.17	0.00	2.08	0.00	0.00	2.08	0.00	0.00	2.08	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
1095554.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	3.03	3.03	0.00	3.03	0.00	9.09	0.00	3.03	6.06	3.03	0.00	15.15	0.00	0.00	6.06	0.00	0.00
1095695.txt	1	1.22	0.00	1.22	0.00	0.00	0.00	1.22	0.00	0.00	1.22	0.00	1.22	0.00	0.00	0.00	1.22	0.00	0.00	2.44	0.00	0.00	1.22	1.22	0.00	1.22	2.44	0.00	6.10	0.00	0.00
1095722.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.33	1.67	0.00	0.00	0.00	0.00	1.67	1.67	0.00	0.00	1.67	0.00	0.00	23.33	0.00	0.00	10.00	0.00	0.00
1095832.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.90	0.00	0.00	2.38	0.00	2.38	2.38	0.00	0.00	0.00	0.00	0.00	2.38	2.38	0.00	0.00	0.00	0.00	7.14	0.00	0.00	9.52	0.00	0.00
1095868.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.91	3.64	0.00	7.27	0.00	1.82	0.00	0.00	0.00	0.00	0.00	1.82	1.82	1.82	0.00	0.00	0.00	0.00	1.82	0.00	0.00	7.27	0.00	0.00
1095871.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.43	0.00	0.00	4.48	5.97	4.48	0.00	1.49	0.00	2.99	0.00	1.49	4.48	1.49	1.49	1.49	0.00	0.00	4.48	2.99	0.00	2.99	0.00	0.00
1095974.txt	1	1.12	0.00	1.12	0.00	0.00	1.12	4.49	0.00	0.00	1.12	1.12	6.74	0.00	0.00	2.25	3.37	0.00	1.12	3.37	0.00	1.12	2.25	0.00	1.12	2.25	0.00	0.00	0.00	0.00	0.00
1096049.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.20	6.12	0.00	0.00	0.00	4.08	0.00	2.04	0.00	2.04	0.00	0.00	10.20	2.04	0.00	8.16	0.00	0.00	2.04	0.00	6.12	8.16	0.00	0.00
