Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
1056761.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00	4.69	3.12	1.56	0.00	0.00	0.00	0.00	6.25	1.56	0.00	3.12	0.00	1.56	6.25	0.00	0.00	0.00	0.00	0.00
1057007.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	12.63	7.37	0.00	2.11	6.32	4.21	1.05	2.11	1.05	0.00	0.00	0.00	2.11	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.11
1057098.txt	1	4.92	0.00	4.92	0.00	3.28	0.00	11.48	1.64	0.00	0.00	8.20	3.28	0.00	0.00	0.00	0.00	1.64	1.64	11.48	0.00	0.00	9.84	0.00	1.64	1.64	0.00	0.00	0.00	0.00	4.92
1057488.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.64	2.13	0.00	5.32	3.19	2.13	1.06	1.06	0.00	0.00	0.00	0.00	11.70	1.06	3.19	8.51	1.06	0.00	0.00	0.00	1.06	0.00	1.06	1.06
1057525.txt	1	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.52	6.52	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1057536.txt	1	4.71	4.71	0.00	0.00	0.00	0.00	3.53	0.00	0.00	1.18	0.00	4.71	0.00	0.00	0.00	0.00	2.35	2.35	1.18	1.18	0.00	0.00	0.00	0.00	1.18	7.06	0.00	0.00	1.18	0.00
1057937.txt	1	15.56	11.11	4.44	0.00	0.00	0.00	26.67	0.00	0.00	0.00	6.67	17.78	4.44	0.00	0.00	6.67	6.67	2.22	20.00	2.22	6.67	8.89	13.33	2.22	0.00	2.22	0.00	4.44	0.00	0.00
1058295.txt	1	2.08	2.08	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	2.08	6.25	0.00	0.00	0.00	4.17	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00
1058327.txt	1	6.38	6.38	0.00	0.00	0.00	0.00	10.64	0.00	0.00	0.00	2.13	6.38	2.13	0.00	0.00	4.26	2.13	0.00	2.13	2.13	2.13	0.00	0.00	0.00	4.26	6.38	0.00	0.00	0.00	0.00
1058954.txt	1	5.88	0.00	0.00	0.00	0.00	0.00	8.82	1.47	0.00	2.94	2.94	11.76	2.94	0.00	0.00	8.82	0.00	7.35	4.41	1.47	1.47	1.47	0.00	0.00	2.94	5.88	1.47	1.47	0.00	0.00
1059418.txt	1	2.63	2.63	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	10.53	7.89	2.63	0.00	2.63	0.00	0.00	13.16	2.63	2.63	5.26	0.00	2.63	7.89	0.00	0.00	0.00	0.00	0.00
1059504.txt	1	1.69	1.69	0.00	0.00	0.00	0.00	8.47	3.39	0.00	0.00	3.39	1.69	1.69	0.00	0.00	0.00	0.00	0.00	8.47	3.39	1.69	1.69	3.39	0.00	5.08	0.00	0.00	0.00	0.00	0.00
1059649.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	8.33	0.00	1.04	0.00	3.12	1.04	4.17	0.00	0.00	0.00	0.00	0.00	0.00	1.04	12.50	0.00	0.00	0.00	0.00
1060054.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.67	0.00	1.33	0.00	0.00	1.33	0.00	1.33	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1062203.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	20.00	6.00	0.00	4.00	0.00	8.00	4.00	2.00	0.00	0.00	0.00	2.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00
1062262.txt	1	7.32	4.88	2.44	0.00	0.00	0.00	17.07	7.32	0.00	4.88	4.88	4.88	2.44	0.00	0.00	0.00	2.44	2.44	9.76	9.76	0.00	0.00	0.00	0.00	0.00	2.44	2.44	0.00	0.00	0.00
1062457.txt	1	5.71	2.86	2.86	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	5.71	2.86	2.86	0.00	0.00	0.00	0.00	14.29	0.00	2.86	8.57	2.86	0.00	8.57	0.00	0.00	5.71	0.00	0.00
1062489.txt	1	2.50	0.00	2.50	0.00	0.00	2.50	7.50	0.00	0.00	0.00	2.50	10.00	2.50	0.00	0.00	2.50	0.00	7.50	12.50	0.00	2.50	7.50	2.50	0.00	10.00	0.00	0.00	0.00	0.00	0.00
1062643.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.32	0.00	0.00	0.00	7.32	2.44	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.88	0.00	0.00	0.00	0.00
1063177.txt	1	6.76	0.00	6.76	0.00	1.35	0.00	5.41	0.00	0.00	2.70	2.70	8.11	1.35	2.70	2.70	0.00	0.00	1.35	8.11	0.00	2.70	2.70	2.70	1.35	1.35	0.00	0.00	0.00	0.00	2.70
1063669.txt	1	11.76	11.76	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	5.88	0.00	5.88	0.00	0.00	11.76	0.00	0.00	0.00	0.00
1063823.txt	1	4.55	0.91	2.73	0.00	1.82	0.00	10.91	0.00	0.00	2.73	3.64	3.64	0.91	1.82	0.00	0.00	0.00	0.91	3.64	0.91	1.82	0.91	0.00	0.00	0.00	0.00	0.00	1.82	0.00	1.82
1063903.txt	1	8.99	0.00	8.99	0.00	3.37	2.25	16.85	0.00	2.25	0.00	10.11	5.62	0.00	2.25	0.00	2.25	0.00	1.12	4.49	3.37	1.12	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00
1063924.txt	1	6.67	4.44	2.22	2.22	0.00	0.00	4.44	0.00	0.00	0.00	2.22	15.56	4.44	0.00	2.22	2.22	2.22	8.89	11.11	0.00	2.22	4.44	2.22	2.22	2.22	0.00	4.44	0.00	0.00	0.00
1066515.txt	1	1.45	1.45	0.00	0.00	0.00	0.00	2.90	0.00	0.00	0.00	0.00	17.39	2.90	2.90	1.45	5.80	2.90	7.25	2.90	1.45	0.00	1.45	0.00	0.00	5.80	0.00	0.00	0.00	0.00	0.00
1067236.txt	1	3.45	2.59	0.86	0.86	0.00	0.00	6.90	0.00	0.00	0.00	1.72	6.90	0.00	2.59	0.00	1.72	1.72	0.86	6.90	0.86	0.00	5.17	0.86	0.00	0.86	0.00	0.00	0.00	3.45	0.86
1071175.txt	1	3.77	1.89	1.89	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	3.77	1.89	0.00	0.00	1.89	0.00	0.00	5.66	0.00	0.00	5.66	0.00	0.00	0.00	0.00	3.77	0.00	0.00	0.00
1073632.txt	1	3.17	0.00	3.17	1.59	1.59	0.00	11.11	0.00	0.00	0.00	0.00	11.11	3.17	1.59	1.59	3.17	1.59	1.59	9.52	4.76	1.59	1.59	0.00	1.59	1.59	0.00	0.00	0.00	1.59	0.00
1074447.txt	1	4.40	1.10	3.30	0.00	0.00	0.00	6.59	0.00	0.00	0.00	4.40	12.09	1.10	3.30	1.10	6.59	0.00	2.20	5.49	0.00	2.20	1.10	0.00	2.20	0.00	1.10	0.00	0.00	0.00	0.00
1077762.txt	1	3.64	1.82	1.82	0.00	1.82	0.00	5.45	0.00	0.00	0.00	1.82	7.27	0.00	0.00	1.82	1.82	1.82	1.82	12.73	0.00	1.82	10.91	3.64	0.00	9.09	1.82	0.00	1.82	1.82	0.00
1078020.txt	1	1.64	1.64	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	1.64	1.64	0.00	0.00	0.00	0.00	1.64	0.00	1.64	0.00	1.64	0.00	1.64	0.00	4.92	0.00	0.00	4.92	0.00	1.64
1078482.txt	1	9.09	7.27	1.82	0.00	0.00	0.00	20.00	5.45	0.00	3.64	10.91	7.27	3.64	0.00	1.82	1.82	0.00	3.64	10.91	3.64	3.64	3.64	0.00	1.82	3.64	1.82	0.00	0.00	0.00	0.00
1078484.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.91	0.00	1.82	0.00	0.00	9.09	0.00	0.00	1.82	3.64	3.64	3.64	9.09	0.00	3.64	7.27	0.00	0.00	7.27	0.00	0.00	0.00	0.00	0.00
1079308.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.24	0.00	12.07	0.00	1.72	0.00	5.17	0.00	0.00	0.00	0.00	0.00	0.00	5.17	0.00	0.00	1.72	0.00	0.00
1079428.txt	1	16.00	4.00	12.00	0.00	0.00	4.00	6.00	2.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.00	10.00	4.00	4.00	2.00	0.00	2.00	0.00	2.00	2.00	0.00	0.00	2.00
1080006.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1080521.txt	1	3.51	0.00	3.51	0.00	0.00	3.51	8.77	0.00	0.00	1.75	0.00	3.51	0.00	0.00	0.00	0.00	1.75	1.75	7.02	0.00	1.75	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75
1080555.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	14.29	7.14	0.00	0.00	0.00	7.14	0.00	28.57	7.14	0.00	21.43	0.00	0.00	21.43	0.00	0.00	0.00	0.00	0.00
1080953.txt	1	2.33	2.33	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	0.00	6.98	0.00	0.00	0.00	4.65	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1081172.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	2.00	18.00	2.00	2.00	2.00	8.00	4.00	6.00	2.00	0.00	0.00	2.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00
1081609.txt	1	1.56	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	0.00	0.00	0.00	0.00	1.56	0.00	1.56	0.00	0.00	1.56	0.00	0.00	1.56	0.00	0.00	1.56	0.00	1.56
1081700.txt	1	3.45	3.45	0.00	0.00	0.00	0.00	15.52	0.00	0.00	0.00	0.00	8.62	1.72	0.00	0.00	3.45	1.72	3.45	6.90	0.00	3.45	5.17	1.72	0.00	3.45	0.00	0.00	0.00	0.00	0.00
1081819.txt	1	4.59	4.59	0.00	0.00	0.00	0.00	23.85	10.09	0.00	2.75	3.67	1.83	0.92	0.00	0.00	0.00	0.00	0.92	13.76	11.93	0.92	0.92	0.92	0.00	0.00	4.59	3.67	0.00	0.00	0.00
1082091.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.81	8.11	0.00	2.70	8.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.41	0.00	0.00	5.41	0.00	0.00	5.41	0.00	0.00	0.00	0.00	0.00
1082336.txt	1	4.65	4.65	0.00	0.00	0.00	0.00	6.98	4.65	0.00	0.00	6.98	6.98	2.33	0.00	0.00	2.33	2.33	0.00	4.65	0.00	0.00	2.33	2.33	0.00	2.33	0.00	0.00	0.00	0.00	0.00
1082342.txt	1	2.22	2.22	0.00	0.00	0.00	0.00	15.56	0.00	0.00	0.00	8.89	4.44	0.00	2.22	0.00	0.00	2.22	0.00	15.56	2.22	6.67	8.89	2.22	0.00	8.89	0.00	0.00	6.67	0.00	0.00
1082347.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.80	0.00	0.00	0.00	3.92	1.96	0.00	1.96	0.00	0.00	0.00	0.00	15.69	7.84	1.96	5.88	1.96	0.00	5.88	3.92	0.00	1.96	0.00	0.00
1082637.txt	1	1.20	1.20	0.00	0.00	0.00	0.00	8.43	0.00	0.00	0.00	3.61	6.02	1.20	2.41	0.00	2.41	0.00	1.20	6.02	1.20	1.20	3.61	1.20	0.00	0.00	0.00	0.00	0.00	3.61	0.00
1082718.txt	1	2.86	0.00	2.86	0.00	0.00	0.00	11.43	0.00	0.00	0.00	2.86	2.86	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00
1083100.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.55	0.00	0.00	0.00	0.00	3.77	0.00	0.00	0.00	1.89	0.00	1.89	7.55	7.55	0.00	1.89	0.00	0.00	3.77	1.89	0.00	5.66	0.00	0.00
1083278.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	34.21	7.89	0.00	0.00	10.53	18.42	7.89	2.63	0.00	5.26	0.00	7.89	23.68	15.79	0.00	7.89	0.00	0.00	5.26	5.26	5.26	0.00	0.00	0.00
1083294.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	13.64	0.00	4.55	0.00	0.00	13.64	9.09	0.00	0.00	0.00	4.55	0.00	13.64	9.09	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1083680.txt	1	5.26	5.26	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	11.84	6.58	1.32	0.00	2.63	0.00	1.32	5.26	0.00	3.95	1.32	0.00	0.00	10.53	1.32	0.00	0.00	0.00	0.00
1083893.txt	1	3.77	3.77	0.00	0.00	0.00	0.00	7.55	0.00	0.00	0.00	0.00	9.43	1.89	9.43	0.00	0.00	0.00	0.00	15.09	5.66	5.66	3.77	0.00	1.89	16.98	0.00	1.89	3.77	0.00	0.00
1083982.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	17.95	7.69	5.13	0.00	0.00	2.56	2.56	2.56	0.00	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1084283.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	2.78	11.11	2.78	5.56	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1084655.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.41	0.00	0.00	1.20	1.20	4.82	1.20	1.20	0.00	1.20	1.20	0.00	2.41	0.00	1.20	1.20	0.00	0.00	7.23	1.20	0.00	1.20	0.00	0.00
1084670.txt	1	3.16	2.11	1.05	0.00	1.05	0.00	6.32	1.05	0.00	0.00	2.11	2.11	1.05	0.00	0.00	1.05	0.00	0.00	4.21	1.05	1.05	1.05	0.00	1.05	4.21	4.21	0.00	0.00	0.00	1.05
1084762.txt	1	1.89	0.00	1.89	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	1.89	1.89	0.00	0.00	0.00	3.77	0.00	0.00	3.77	0.00	0.00	1.89	3.77	0.00	1.89	0.00	0.00
1084930.txt	1	5.41	2.70	2.70	0.00	0.00	0.00	5.41	0.00	0.00	0.00	0.00	16.22	2.70	2.70	0.00	5.41	0.00	8.11	2.70	0.00	0.00	0.00	0.00	2.70	10.81	0.00	0.00	24.32	0.00	0.00
1084990.txt	1	3.03	3.03	0.00	0.00	0.00	0.00	6.06	0.00	0.00	0.00	3.03	3.03	1.52	1.52	0.00	0.00	0.00	0.00	3.03	1.52	0.00	1.52	0.00	0.00	1.52	10.61	0.00	0.00	0.00	0.00
1084996.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	2.78	8.33	5.56	2.78	0.00	0.00	0.00	0.00	11.11	2.78	2.78	5.56	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
1085009.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	9.09	9.09	1.14	3.41	3.41	1.14	0.00	0.00	1.14	0.00	0.00	1.14	0.00	0.00	3.41	0.00	0.00	0.00	0.00	0.00
1085011.txt	1	4.17	2.08	2.08	0.00	0.00	2.08	10.42	0.00	0.00	0.00	2.08	4.17	2.08	2.08	0.00	0.00	0.00	0.00	16.67	2.08	2.08	12.50	0.00	0.00	2.08	0.00	0.00	0.00	6.25	0.00
1085026.txt	1	2.17	2.17	0.00	0.00	0.00	0.00	6.52	0.00	0.00	0.00	2.17	2.17	0.00	0.00	0.00	2.17	0.00	0.00	15.22	2.17	2.17	10.87	0.00	0.00	10.87	2.17	0.00	0.00	0.00	0.00
1085035.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1085053.txt	1	7.69	7.69	0.00	0.00	0.00	0.00	7.69	0.00	2.56	0.00	0.00	10.26	2.56	2.56	0.00	0.00	5.13	0.00	12.82	2.56	7.69	5.13	5.13	0.00	7.69	0.00	0.00	2.56	0.00	0.00
1085122.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.77	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	1.92	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00
1085131.txt	1	3.23	3.23	0.00	0.00	0.00	0.00	4.84	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	1.61	0.00	0.00	3.23	3.23	1.61	0.00	0.00	0.00	0.00	6.45	0.00	0.00	3.23	1.61
1085135.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.41	2.70	0.00	0.00	2.70	0.00	2.70	0.00	0.00	0.00	0.00	0.00	0.00	2.70	2.70	0.00	0.00	0.00	0.00
1085168.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00
1085171.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.33	3.33	8.33	0.00	0.00	0.00	1.67	1.67	0.00	0.00	1.67	0.00	0.00	1.67	0.00	0.00	8.33	0.00	0.00
1085318.txt	1	1.05	1.05	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.16	0.00	1.05	2.11	0.00	0.00	3.16	0.00	1.05	0.00	0.00	0.00
1085323.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1085459.txt	1	1.72	1.72	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	6.90	0.00	0.00	0.00	5.17	1.72	5.17	1.72	0.00	1.72	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1085469.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1085776.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.45	0.00	0.00	0.00	3.23	6.45	0.00	1.61	0.00	1.61	0.00	3.23	6.45	3.23	0.00	3.23	0.00	0.00	8.06	0.00	0.00	3.23	0.00	0.00
1085780.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	14.63	0.00	0.00	2.44	7.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.88	4.88	2.44	0.00	0.00	0.00	7.32	24.39	0.00	0.00	0.00	0.00
1085793.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.94	1.23	0.00	0.00	3.70	17.28	2.47	1.23	0.00	2.47	1.23	9.88	1.23	0.00	0.00	1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1085889.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	5.00	7.50	5.00	2.50	0.00	2.50	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	10.00	5.00	5.00	0.00	0.00	0.00
1085967.txt	1	8.93	5.36	3.57	1.79	1.79	0.00	12.50	1.79	1.79	0.00	3.57	3.57	0.00	1.79	0.00	0.00	0.00	1.79	3.57	1.79	0.00	1.79	0.00	0.00	0.00	5.36	0.00	0.00	0.00	0.00
1085977.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	2.08	2.08	2.08	0.00	0.00	2.08	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00
1085980.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	8.33	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00
1086123.txt	1	5.56	2.22	3.33	3.33	0.00	0.00	8.89	0.00	0.00	0.00	0.00	14.44	3.33	1.11	0.00	5.56	3.33	4.44	3.33	0.00	1.11	2.22	0.00	0.00	10.00	1.11	0.00	0.00	0.00	0.00
1086305.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	2.17	8.70	0.00	4.35	0.00	0.00	2.17	2.17	10.87	0.00	0.00	10.87	0.00	0.00	0.00	0.00	0.00	0.00	10.87	0.00
1086482.txt	1	13.33	3.33	10.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	6.67	10.00	3.33	0.00	0.00	6.67	0.00	3.33	16.67	0.00	3.33	13.33	6.67	0.00	0.00	0.00	0.00	0.00	0.00	3.33
1086528.txt	1	5.00	5.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	2.00	6.00	3.00	0.00	0.00	3.00	0.00	0.00	14.00	6.00	5.00	6.00	2.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00
1086675.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	20.00	5.71	0.00	2.86	5.71	2.86	0.00	0.00	0.00	0.00	2.86	0.00	5.71	0.00	0.00	5.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1087517.txt	1	3.85	1.92	1.92	0.00	0.00	0.00	9.62	0.00	0.00	0.00	0.00	23.08	7.69	1.92	0.00	11.54	1.92	5.77	0.00	0.00	0.00	0.00	0.00	0.00	3.85	5.77	0.00	0.00	0.00	0.00
1087677.txt	1	3.77	3.77	0.00	0.00	0.00	0.00	13.21	1.89	0.00	0.00	1.89	7.55	1.89	1.89	0.00	1.89	1.89	0.00	5.66	1.89	1.89	3.77	0.00	0.00	0.00	1.89	0.00	0.00	3.77	0.00
1087787.txt	1	5.13	5.13	0.00	0.00	0.00	0.00	5.13	0.00	0.00	0.00	0.00	10.26	2.56	7.69	0.00	0.00	0.00	0.00	10.26	2.56	5.13	5.13	0.00	0.00	12.82	0.00	0.00	0.00	0.00	0.00
1087807.txt	1	1.14	0.00	1.14	0.00	1.14	0.00	2.27	0.00	0.00	0.00	0.00	5.68	4.55	1.14	0.00	0.00	0.00	0.00	2.27	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14
1087954.txt	1	3.51	0.00	3.51	0.00	1.75	0.00	7.02	0.00	0.00	0.00	1.75	12.28	3.51	3.51	0.00	3.51	0.00	5.26	7.02	0.00	0.00	5.26	0.00	1.75	8.77	0.00	1.75	0.00	0.00	0.00
1088028.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	3.70	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088348.txt	1	2.13	0.00	2.13	2.13	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088364.txt	1	2.50	0.00	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088456.txt	1	2.44	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.32	0.00	0.00	0.00	7.32	0.00	0.00	4.88	0.00	0.00	4.88	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00
1088772.txt	1	3.57	0.00	3.57	0.00	0.00	0.00	14.29	0.00	0.00	0.00	1.79	12.50	1.79	0.00	0.00	8.93	1.79	1.79	5.36	0.00	3.57	3.57	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
1088834.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088842.txt	1	10.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00
1088863.txt	1	8.62	6.90	1.72	0.00	1.72	0.00	6.90	0.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.79	1.72	10.34	5.17	1.72	0.00	5.17	0.00	0.00	0.00	0.00	0.00
1088867.txt	1	3.64	3.64	0.00	0.00	0.00	0.00	11.82	2.73	0.00	1.82	1.82	4.55	0.00	1.82	0.00	0.00	0.00	2.73	8.18	4.55	1.82	1.82	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00
1088872.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.26	0.00	0.00	0.00	0.00	4.26	0.00	4.26	0.00	0.00	0.00	0.00	6.38	4.26	2.13	2.13	0.00	0.00	10.64	4.26	0.00	2.13	0.00	0.00
1088916.txt	1	2.44	2.44	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.88	2.44	0.00	2.44	0.00	0.00	2.44	7.32	0.00	0.00	0.00	0.00
1088936.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	5.26	1.75	0.00	0.00	0.00	0.00	3.51	5.26	1.75	0.00	3.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088955.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.33	0.00	0.00	0.00	2.33	2.33	0.00	2.33	0.00	0.00	0.00	0.00	4.65	0.00	4.65	0.00	0.00	0.00	18.60	4.65	0.00	2.33	0.00	0.00
1088962.txt	1	2.04	2.04	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.04	2.04	0.00	0.00	0.00	0.00	2.04	6.12	0.00	2.04	0.00	0.00
