Filename	Segment	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	drives	affiliation	achieve	power	reward	risk	work	leisure	home	money	relig	death
1083533.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	6.06	12.12	6.06	0.00	0.00	3.03	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.15	0.00	0.00	15.15	0.00	0.00
1083583.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.57	5.71	0.00	0.00	2.86	0.00	0.00	2.86	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1083717.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.51	0.00	0.00	1.75	0.00	7.02	0.00	1.75	0.00	5.26	0.00	5.26	8.77	0.00	3.51	8.77	0.00	0.00	1.75	1.75	0.00	0.00	0.00	0.00
1083743.txt	1	3.85	3.85	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1083855.txt	1	2.04	2.04	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	2.04	12.24	0.00	0.00	0.00	10.20	2.04	6.12	2.04	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1083894.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	11.54	0.00	0.00	0.00	0.00	3.85	1.28	0.00	0.00	0.00	1.28	1.28	1.28	1.28	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00
1084066.txt	1	1.69	0.00	1.69	1.69	0.00	0.00	1.69	0.00	0.00	0.00	0.00	10.17	1.69	1.69	0.00	1.69	5.08	1.69	6.78	0.00	0.00	5.08	0.00	1.69	10.17	0.00	1.69	1.69	0.00	0.00
1084402.txt	1	6.45	0.00	6.45	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45	3.23	6.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	0.00	0.00	0.00	0.00
1084537.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	7.50	0.00	5.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00
1084728.txt	1	9.09	9.09	0.00	0.00	0.00	0.00	4.55	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.82	4.55	0.00	2.27	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00
1084808.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	13.64	2.27	4.55	0.00	6.82	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1084819.txt	1	1.41	0.00	1.41	0.00	1.41	0.00	9.86	0.00	0.00	0.00	0.00	19.72	4.23	7.04	0.00	2.82	1.41	5.63	9.86	8.45	1.41	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00
1084852.txt	1	2.04	2.04	0.00	0.00	0.00	0.00	6.12	0.00	0.00	0.00	0.00	20.41	4.08	4.08	0.00	8.16	2.04	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.08	8.16
1084922.txt	1	3.03	0.00	3.03	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	6.06	0.00	0.00	3.03	3.03	3.03	3.03	3.03	0.00	0.00	3.03	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00
1084943.txt	1	2.27	0.00	2.27	0.00	2.27	0.00	2.27	0.00	0.00	0.00	0.00	6.82	4.55	2.27	0.00	0.00	0.00	0.00	9.09	6.82	0.00	2.27	0.00	0.00	4.55	0.00	0.00	0.00	0.00	2.27
1085094.txt	1	6.85	4.11	2.74	0.00	0.00	1.37	5.48	0.00	0.00	0.00	0.00	12.33	2.74	2.74	2.74	5.48	0.00	5.48	6.85	0.00	2.74	2.74	4.11	1.37	0.00	0.00	0.00	0.00	0.00	1.37
1085109.txt	1	5.32	2.13	3.19	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.00	8.51	1.06	1.06	1.06	5.32	0.00	3.19	7.45	1.06	0.00	5.32	2.13	0.00	0.00	0.00	0.00	1.06	0.00	0.00
1085233.txt	1	1.11	0.00	1.11	0.00	0.00	1.11	4.44	0.00	0.00	0.00	0.00	4.44	2.22	0.00	0.00	1.11	1.11	0.00	4.44	1.11	0.00	3.33	0.00	0.00	1.11	2.22	1.11	4.44	0.00	0.00
1085286.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00
1085295.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.23	0.00	1.61	0.00	0.00	1.61	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.68	0.00	0.00	0.00	0.00	0.00
1085326.txt	1	4.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	8.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00
1085356.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.25	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	3.12	0.00	0.00	0.00	0.00	12.50	3.12	3.12	0.00	0.00	0.00
1085449.txt	1	2.70	0.00	2.70	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	1.35	0.00	4.05	0.00	0.00	4.05	0.00	0.00	4.05	0.00	0.00	0.00	0.00	0.00
1085454.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	1.72	0.00	0.00	1.72	0.00	0.00	1.72	0.00	0.00
1085477.txt	1	1.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
1085495.txt	1	5.88	5.88	0.00	0.00	0.00	0.00	10.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.35	4.41	0.00	2.94	0.00	0.00	2.94	0.00	2.94	0.00	0.00	0.00
1085506.txt	1	3.03	1.52	1.52	0.00	1.52	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	1.52	0.00	3.03	0.00	0.00	0.00	1.52	0.00	1.52	0.00	0.00
1085528.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1085645.txt	1	4.94	4.94	0.00	0.00	0.00	0.00	4.94	0.00	0.00	0.00	0.00	9.88	2.47	1.23	2.47	0.00	2.47	1.23	6.17	1.23	1.23	3.70	2.47	0.00	0.00	0.00	0.00	1.23	0.00	0.00
1085740.txt	1	4.40	2.20	2.20	2.20	0.00	0.00	6.59	0.00	0.00	0.00	0.00	9.89	3.30	3.30	2.20	1.10	0.00	3.30	6.59	0.00	2.20	2.20	1.10	1.10	1.10	0.00	0.00	0.00	0.00	0.00
1085769.txt	1	2.38	2.38	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	11.90	4.76	0.00	0.00	2.38	2.38	2.38	2.38	0.00	2.38	0.00	2.38	0.00	23.81	0.00	2.38	28.57	0.00	0.00
1086051.txt	1	7.02	4.39	2.63	0.00	0.00	0.88	2.63	0.00	0.00	0.00	0.00	11.40	1.75	4.39	3.51	3.51	0.00	4.39	4.39	0.88	0.88	1.75	0.00	0.88	0.00	0.00	3.51	0.00	0.00	0.00
1086089.txt	1	5.45	0.00	5.45	0.00	0.00	3.64	0.00	0.00	0.00	0.00	0.00	3.64	0.00	1.82	0.00	0.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1086188.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.38	0.00	4.26	0.00	0.00	0.00	2.13	2.13	0.00	0.00	2.13	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00
1086289.txt	1	6.09	1.74	4.35	0.00	0.00	2.61	1.74	0.00	0.00	0.00	0.00	12.17	0.00	6.09	0.00	2.61	2.61	3.48	6.09	0.87	2.61	2.61	0.00	2.61	0.00	0.87	0.00	1.74	0.00	0.00
1086311.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	3.33	0.00	3.33	0.00	3.33	6.67	0.00	3.33	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1086323.txt	1	6.38	6.38	0.00	0.00	0.00	0.00	21.28	0.00	0.00	0.00	0.00	10.64	6.38	0.00	4.26	0.00	0.00	0.00	27.66	17.02	17.02	2.13	8.51	0.00	17.02	12.77	0.00	0.00	0.00	0.00
1086369.txt	1	8.59	1.56	7.03	0.00	0.00	0.78	1.56	0.00	0.00	0.00	0.00	10.94	3.12	2.34	0.78	3.12	0.00	3.12	3.91	0.00	0.78	2.34	0.00	1.56	0.78	0.00	0.00	0.00	0.00	0.00
1086371.txt	1	4.91	0.61	4.29	0.61	0.61	1.23	1.84	0.00	0.00	0.00	0.00	15.95	0.00	7.36	0.61	2.45	0.61	5.52	5.52	0.00	1.84	3.68	0.00	1.84	2.45	0.00	0.00	0.00	0.00	0.00
1086378.txt	1	1.94	0.00	1.94	0.00	0.00	0.00	1.94	0.00	0.00	0.00	0.00	11.65	0.00	4.85	1.94	4.85	0.00	2.91	2.91	0.00	0.00	0.97	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00
1086384.txt	1	4.44	2.22	2.22	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	12.22	0.00	3.33	1.11	6.67	0.00	7.78	1.11	0.00	0.00	1.11	0.00	0.00	2.22	1.11	0.00	0.00	0.00	0.00
1086524.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	8.33	4.17	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1086533.txt	1	12.73	10.91	1.82	1.82	0.00	0.00	12.73	0.00	0.00	0.00	0.00	10.91	5.45	1.82	0.00	1.82	0.00	1.82	16.36	7.27	1.82	5.45	0.00	1.82	14.55	0.00	0.00	3.64	0.00	0.00
1086555.txt	1	4.55	0.00	4.55	0.00	0.00	4.55	9.09	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	4.55	0.00	9.09	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1086769.txt	1	11.54	0.00	11.54	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	7.69	3.85	0.00	0.00	3.85	0.00	3.85	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1086828.txt	1	1.79	0.00	1.79	0.00	1.79	0.00	7.14	0.00	0.00	1.79	1.79	14.29	1.79	3.57	0.00	3.57	0.00	7.14	5.36	0.00	1.79	3.57	1.79	0.00	1.79	0.00	0.00	0.00	0.00	0.00
1086890.txt	1	24.44	6.67	8.89	2.22	2.22	2.22	2.22	0.00	0.00	0.00	0.00	2.22	2.22	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00
1086931.txt	1	3.51	2.63	0.88	0.88	0.00	0.00	3.51	0.00	0.00	0.00	0.00	14.91	1.75	0.88	0.00	5.26	0.00	7.89	2.63	0.00	0.88	0.00	1.75	0.00	0.00	0.88	9.65	0.00	0.00	0.00
1087003.txt	1	1.92	1.92	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00	5.77	0.00	3.85	0.00	0.00	1.92	0.00	5.77	1.92	1.92	1.92	1.92	0.00	1.92	0.00	0.00	0.00	0.00	0.00
1087078.txt	1	6.98	4.65	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.98	0.00	0.00	0.00	2.33	2.33	2.33	11.63	0.00	4.65	4.65	2.33	2.33	4.65	0.00	0.00	2.33	0.00	0.00
1087139.txt	1	4.55	1.52	3.03	3.03	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	0.00	0.00	4.55	0.00	1.52	1.52	0.00	0.00	0.00	0.00	0.00
1087261.txt	1	1.28	0.00	1.28	0.64	0.64	0.00	1.92	0.00	0.00	0.00	0.00	10.26	0.64	3.21	0.00	5.13	0.00	3.85	2.56	0.00	0.00	1.92	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00
1087547.txt	1	7.14	2.86	2.86	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	5.71	0.00	0.00	1.43	1.43	0.00	2.86	7.14	0.00	0.00	2.86	1.43	2.86	2.86	0.00	0.00	4.29	0.00	0.00
1088011.txt	1	3.12	0.00	3.12	0.00	3.12	0.00	3.12	0.00	0.00	0.00	0.00	9.38	0.00	3.12	3.12	3.12	0.00	0.00	3.12	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088073.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	1.14	0.00	0.00	0.00	3.41	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.00	5.68	0.00	0.00	0.00
1088074.txt	1	3.57	3.57	0.00	0.00	0.00	0.00	3.57	3.57	0.00	0.00	0.00	7.14	0.00	3.57	0.00	3.57	0.00	0.00	7.14	3.57	3.57	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00
1088107.txt	1	9.43	7.55	1.89	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	5.66	0.00	0.00	3.77	1.89	0.00	1.89	7.55	0.00	3.77	7.55	0.00	0.00	3.77	0.00	0.00	0.00	0.00	0.00
1088123.txt	1	2.08	0.00	2.08	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	10.42	2.08	0.00	0.00	2.08	4.17	4.17	2.08	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088251.txt	1	6.90	3.45	3.45	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	10.34	1.72	0.00	0.00	8.62	0.00	0.00	5.17	0.00	0.00	5.17	0.00	0.00	0.00	0.00	1.72	0.00	0.00	0.00
108828.txt	1	0.93	0.93	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00	5.56	0.00	0.93	0.93	0.00	0.93	2.78	2.78	0.00	0.00	1.85	0.93	0.00	8.33	0.93	1.85	12.04	0.00	0.00
1088311.txt	1	2.63	0.00	2.63	0.00	0.00	2.63	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1088344.txt	1	2.30	2.30	0.00	0.00	0.00	0.00	2.30	0.00	0.00	0.00	0.00	2.30	0.00	0.00	1.15	1.15	0.00	0.00	1.15	0.00	0.00	1.15	0.00	0.00	1.15	2.30	0.00	0.00	0.00	0.00
1088386.txt	1	2.17	2.17	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	8.70	0.00	2.17	2.17	4.35	2.17	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
1088644.txt	1	3.68	3.68	0.00	0.00	0.00	0.00	0.74	0.00	0.00	0.00	0.00	5.15	0.00	0.74	0.00	3.68	0.74	0.74	5.88	0.00	0.74	5.15	1.47	0.00	1.47	0.00	0.00	0.00	0.00	0.00
1089157.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.84	0.65	1.31	0.00	3.27	0.65	3.27	0.65	0.00	0.00	0.65	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.00
1089220.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.33	4.08	0.00	2.04	12.24	0.00	6.12	0.00	0.00	0.00	0.00	0.00	0.00	2.04	0.00	0.00	6.12	0.00	0.00
1089287.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.42	0.00	4.17	0.00	6.25	0.00	4.17	2.08	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1089301.txt	1	6.58	0.00	6.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.21	2.63	2.63	1.32	1.32	0.00	2.63	5.26	0.00	0.00	1.32	0.00	3.95	2.63	0.00	0.00	0.00	0.00	0.00
1089340.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	14.00	0.00	6.00	0.00	4.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1089434.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.43	14.29	0.00	0.00	7.14	0.00	7.14	21.43	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1089446.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	4.44	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	6.67	0.00	4.44	0.00	0.00	0.00	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00
1089476.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	2.50	0.00	0.00	0.00	0.00	10.00	0.00	0.00	2.50	0.00	0.00
1089515.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	2.41	0.00	0.00	1.20	0.00	0.00	1.20	8.43	0.00	3.61	6.02	0.00	0.00	7.23	0.00	0.00	1.20	0.00	0.00
1089627.txt	1	8.45	8.45	0.00	0.00	0.00	0.00	7.04	0.00	0.00	0.00	0.00	7.04	1.41	1.41	1.41	2.82	0.00	0.00	4.23	0.00	4.23	2.82	2.82	0.00	0.00	1.41	0.00	2.82	0.00	0.00
1089710.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00
1089747.txt	1	8.00	2.00	6.00	0.00	6.00	0.00	4.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	14.00	2.00	2.00	4.00	2.00	2.00	0.00	0.00	6.00
1089775.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	7.69	3.85	0.00	0.00	3.85	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1089953.txt	1	4.08	4.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.12	2.04	0.00	0.00	4.08	0.00	4.08	4.08	0.00	0.00	4.08	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00
1090022.txt	1	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1090024.txt	1	3.75	3.75	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	7.50	0.00	0.00	0.00	2.50	3.75	2.50	5.00	1.25	1.25	3.75	1.25	0.00	1.25	1.25	0.00	0.00	0.00	0.00
1090060.txt	1	2.17	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	2.17	0.00	0.00	0.00	0.00	0.00	2.17	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00
1090127.txt	1	1.01	1.01	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	4.04	0.00	0.00	0.00	2.02	2.02	2.02	5.05	1.01	2.02	2.02	1.01	0.00	4.04	5.05	0.00	2.02	0.00	0.00
1090184.txt	1	12.90	3.23	9.68	0.00	0.00	3.23	12.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.16	0.00	3.23	45.16	0.00	0.00	19.35	0.00	0.00	0.00	0.00	0.00
1090243.txt	1	21.95	2.44	19.51	9.76	0.00	0.00	12.20	0.00	0.00	0.00	0.00	17.07	2.44	0.00	0.00	12.20	2.44	4.88	12.20	0.00	2.44	0.00	0.00	9.76	0.00	0.00	0.00	0.00	0.00	0.00
1090261.txt	1	8.70	4.35	4.35	4.35	0.00	0.00	2.17	0.00	0.00	0.00	0.00	10.87	2.17	4.35	0.00	0.00	2.17	2.17	6.52	2.17	2.17	2.17	0.00	0.00	2.17	2.17	0.00	0.00	0.00	0.00
1090383.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.32	0.00	0.00	0.00	0.00	11.58	8.42	0.00	1.05	2.11	1.05	1.05	6.32	2.11	2.11	2.11	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.00
1090515.txt	1	4.00	2.00	2.00	0.00	2.00	0.00	6.00	0.00	0.00	2.00	0.00	20.00	4.00	2.00	2.00	10.00	2.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00
1090529.txt	1	2.94	0.00	0.00	0.00	0.00	0.00	8.82	0.00	0.00	0.00	0.00	14.71	0.00	0.00	0.00	8.82	2.94	8.82	2.94	0.00	0.00	2.94	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00
1090587.txt	1	1.69	1.69	0.00	0.00	0.00	0.00	5.08	0.00	0.00	0.00	1.69	3.39	3.39	0.00	0.00	0.00	0.00	0.00	6.78	0.00	1.69	5.08	0.00	0.00	1.69	5.08	0.00	3.39	0.00	0.00
1090592.txt	1	4.88	4.88	0.00	0.00	0.00	0.00	9.76	0.00	0.00	0.00	0.00	4.88	0.00	0.00	0.00	2.44	0.00	2.44	9.76	7.32	2.44	0.00	0.00	0.00	9.76	2.44	0.00	12.20	0.00	0.00
1090695.txt	1	14.71	2.94	11.76	2.94	0.00	5.88	0.00	0.00	0.00	0.00	0.00	2.94	2.94	2.94	0.00	0.00	0.00	0.00	8.82	0.00	2.94	5.88	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00
1090760.txt	1	11.69	0.00	11.69	9.09	2.60	0.00	2.60	0.00	0.00	0.00	1.30	10.39	1.30	1.30	0.00	7.79	0.00	5.19	1.30	0.00	0.00	1.30	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00
1090881.txt	1	3.77	1.89	1.89	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	15.09	1.89	9.43	0.00	3.77	0.00	0.00	3.77	0.00	0.00	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.89
1090946.txt	1	5.88	5.88	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	0.00	2.94	0.00	0.00	0.00	2.94	0.00	0.00	17.65	0.00	11.76	8.82	5.88	0.00	23.53	0.00	0.00	8.82	0.00	0.00
1091035.txt	1	3.77	1.89	1.89	0.00	1.89	0.00	7.55	0.00	0.00	0.00	0.00	20.75	3.77	7.55	0.00	9.43	1.89	5.66	3.77	0.00	1.89	1.89	0.00	0.00	7.55	0.00	0.00	1.89	0.00	0.00
1091094.txt	1	16.67	5.56	11.11	0.00	0.00	11.11	11.11	0.00	0.00	0.00	0.00	55.56	27.78	5.56	0.00	22.22	0.00	11.11	16.67	0.00	0.00	16.67	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
1091106.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.00	16.98	13.21	0.00	1.89	3.77	0.00	3.77	3.77	0.00	0.00	3.77	0.00	0.00	3.77	0.00	0.00	0.00	0.00	0.00
1091130.txt	1	6.52	0.00	6.52	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	10.87	0.00	6.52	2.17	2.17	0.00	0.00	6.52	0.00	2.17	2.17	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00
1091330.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	11.67	1.67	1.67	1.67	6.67	0.00	1.67	3.33	3.33	1.67	0.00	0.00	0.00	3.33	1.67	0.00	10.00	0.00	0.00
109134.txt	1	6.78	6.78	0.00	0.00	0.00	0.00	6.78	0.00	0.00	0.00	0.00	5.08	0.00	0.00	3.39	3.39	1.69	3.39	5.08	0.00	0.00	0.00	5.08	0.00	0.00	0.00	0.00	5.08	0.00	0.00
1091566.txt	1	1.39	1.39	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	20.83	9.72	8.33	0.00	4.17	2.78	2.78	1.39	1.39	0.00	0.00	0.00	0.00	6.94	0.00	0.00	0.00	0.00	0.00
1091638.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	6.17	0.00	2.47	1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.23	0.00	0.00	1.23	0.00	0.00	1.23	0.00	3.70	0.00	0.00	0.00
1091735.txt	1	1.32	1.32	0.00	0.00	0.00	0.00	7.89	0.00	1.32	0.00	0.00	13.16	1.32	5.26	0.00	3.95	0.00	3.95	2.63	1.32	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1091739.txt	1	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	10.71	3.57	0.00	3.57	0.00	0.00	3.57	7.14	0.00	0.00	3.57	3.57	0.00	3.57	0.00	0.00	0.00	0.00	0.00
1091872.txt	1	2.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	6.00	2.00	2.00	0.00	2.00	0.00	0.00	8.00	2.00	4.00	2.00	0.00	0.00	8.00	4.00	0.00	10.00	0.00	0.00
1091941.txt	1	1.96	0.00	1.96	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	5.39	2.94	0.00	1.96	0.49	2.94	3.43	0.00	1.96	1.47	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00
1091980.txt	1	2.44	2.44	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	29.27	9.76	4.88	0.00	12.20	4.88	7.32	2.44	0.00	0.00	0.00	2.44	0.00	2.44	0.00	0.00	0.00	0.00	0.00
